GEOID,sovi,rank,fema_region
g32011,-7.163651775666705,90.0,FEMA_9
g32013,-4.76662407398631,87.0,FEMA_9
g32015,-5.6095456472852145,89.0,FEMA_9
g32017,-1.0251898392214245,60.0,FEMA_9
g32019,-2.5632034096251264,79.0,FEMA_9
g32021,3.11992746897369,11.0,FEMA_9
g32023,0.6245062108035084,36.0,FEMA_9
g32027,1.3542911217330316,23.0,FEMA_9
g32029,-4.472291053128382,85.0,FEMA_9
g32031,-1.7478614671290815,70.0,FEMA_9
g32033,-1.7860669526564135,71.0,FEMA_9
g32510,0.6310502747998544,35.0,FEMA_9
g33001,0.3422843769971617,27.0,FEMA_1
g33003,-0.23296742511781177,33.0,FEMA_1
g33005,-1.5986101409662397,53.0,FEMA_1
g33007,2.145814469792343,14.0,FEMA_1
g33009,-1.4096741497360892,49.0,FEMA_1
g33011,-2.1033282076935227,58.0,FEMA_1
g33013,-0.9878223554154084,46.0,FEMA_1
g33015,-4.164779278077447,63.0,FEMA_1
g33017,-2.9738596938740454,61.0,FEMA_1
g33019,-0.7038930690485478,41.0,FEMA_1
g34001,1.7764472099337876,17.0,FEMA_2
g34003,-3.768798076951483,78.0,FEMA_2
g34005,-2.103043173298783,67.0,FEMA_2
g34007,-0.8682289358802765,57.0,FEMA_2
g34009,3.328814091426141,7.0,FEMA_2
g34011,0.7303041404408339,31.0,FEMA_2
g34013,0.5300391238265851,35.0,FEMA_2
g34015,-2.25624507113409,68.0,FEMA_2
g34017,-1.2536259802776477,60.0,FEMA_2
g34019,-3.9439861384486385,80.0,FEMA_2
g34021,-1.6734370539393784,63.0,FEMA_2
g34023,-4.531567478925059,82.0,FEMA_2
g34025,-3.091872792122407,73.0,FEMA_2
g34027,-4.43263968290429,81.0,FEMA_2
g34029,0.008804023883438705,46.0,FEMA_2
g34031,-2.7071674486007264,71.0,FEMA_2
g34033,-0.6778055290451137,54.0,FEMA_2
g34035,-5.1062703373633695,83.0,FEMA_2
g34037,-3.2001396974540333,74.0,FEMA_2
g34039,-2.879547810162627,72.0,FEMA_2
g34041,-2.6844684823421114,70.0,FEMA_2
g35001,0.6968131871370333,192.0,FEMA_6
g35003,0.4687877665851672,207.0,FEMA_6
g35005,2.2684509838553266,75.0,FEMA_6
g35006,6.919822958583014,6.0,FEMA_6
g35007,2.7652029052749776,61.0,FEMA_6
g35009,0.44663470493878854,210.0,FEMA_6
g35011,2.2999119628826716,73.0,FEMA_6
g35013,1.7227028165085614,114.0,FEMA_6
g35015,-1.6113685283277674,384.0,FEMA_6
g35017,1.581947123552418,121.0,FEMA_6
g35019,2.1485876648410294,79.0,FEMA_6
g35021,-0.5455852135855641,310.0,FEMA_6
g35023,3.1223092265058985,47.0,FEMA_6
g35025,-1.93033745570776,396.0,FEMA_6
g35027,1.8359668936886089,101.0,FEMA_6
g35028,-8.227881493519527,500.0,FEMA_6
g35029,3.9981427714056217,31.0,FEMA_6
g35031,9.374201901823458,2.0,FEMA_6
g35033,0.4443116314206855,211.0,FEMA_6
g35035,1.2373501553362871,141.0,FEMA_6
g35037,2.6283628008041084,66.0,FEMA_6
g35039,2.326042467217812,72.0,FEMA_6
g35041,0.9732358756595115,169.0,FEMA_6
g35043,-1.2397610363034908,362.0,FEMA_6
g35045,0.03713244184554387,256.0,FEMA_6
g35047,2.3896629825777778,71.0,FEMA_6
g35049,-1.327768900386372,371.0,FEMA_6
g35051,5.372123688778421,16.0,FEMA_6
g35053,1.6172417821041156,119.0,FEMA_6
g35055,2.2986253146561757,74.0,FEMA_6
g35057,-0.9039269202695073,343.0,FEMA_6
g35059,-2.4259083429330417,424.0,FEMA_6
g35061,-0.6725444367869962,323.0,FEMA_6
g36001,0.20272021078983204,41.0,FEMA_2
g36003,0.7681464016785466,29.0,FEMA_2
g36005,5.44755557618233,4.0,FEMA_2
g36007,0.6935348361503147,32.0,FEMA_2
g36009,3.393033607716591,6.0,FEMA_2
g36011,0.8380557542540414,26.0,FEMA_2
g36013,1.5085204312974536,19.0,FEMA_2
g36015,2.052994067603271,14.0,FEMA_2
g36017,0.076289896832477,45.0,FEMA_2
g36019,1.4154532670079139,20.0,FEMA_2
g36021,-0.4644955849660566,51.0,FEMA_2
g36023,0.11751434380542622,43.0,FEMA_2
g36025,2.1662008508133925,12.0,FEMA_2
g36027,-1.750918190212024,64.0,FEMA_2
g36029,1.126018455210814,24.0,FEMA_2
g36031,2.9228083832448597,9.0,FEMA_2
g36033,7.583597859803605,1.0,FEMA_2
g36035,2.9549620749151426,8.0,FEMA_2
g36037,-0.812105078462007,56.0,FEMA_2
g36039,2.901460792684875,10.0,FEMA_2
g36041,5.661729758326029,2.0,FEMA_2
g36043,0.8889975152103992,25.0,FEMA_2
g36045,1.1640953330638453,23.0,FEMA_2
g36047,3.4247434567534336,5.0,FEMA_2
g36049,-0.9927492541813455,59.0,FEMA_2
g36051,-0.39989931856587413,50.0,FEMA_2
g36053,0.1701883501521575,42.0,FEMA_2
g36055,0.1084021349251525,44.0,FEMA_2
g36057,0.3281248389329856,39.0,FEMA_2
g36059,-3.7000732158900416,77.0,FEMA_2
g36061,5.515867027337484,3.0,FEMA_2
g36063,1.6239086903579207,18.0,FEMA_2
g36065,1.2468998065338532,22.0,FEMA_2
g36067,0.6135417439470785,34.0,FEMA_2
g36069,-0.2801304624202758,49.0,FEMA_2
g36071,-2.6741185484304433,69.0,FEMA_2
g36073,0.7406212779253157,30.0,FEMA_2
g36075,0.5122913813220367,36.0,FEMA_2
g36077,2.052529958002787,15.0,FEMA_2
g36079,-3.5761017570613642,76.0,FEMA_2
g36081,-0.7725188107006473,55.0,FEMA_2
g36083,-0.2610687025082975,47.0,FEMA_2
g36085,-1.8812509998579245,65.0,FEMA_2
g36087,-3.7721295215094406,79.0,FEMA_2
g36089,2.0818083775476,13.0,FEMA_2
g36091,-1.6555632593988086,62.0,FEMA_2
g36093,0.44817874579947425,38.0,FEMA_2
g36095,0.8360190446467217,27.0,FEMA_2
g36097,0.7832375666821213,28.0,FEMA_2
g36099,1.3443263929071958,21.0,FEMA_2
g36101,0.6400483872399714,33.0,FEMA_2
g36103,-3.5446015196446994,75.0,FEMA_2
g36105,2.188150111935667,11.0,FEMA_2
g36107,-1.2889039522621641,61.0,FEMA_2
g36109,-0.9670220628480451,58.0,FEMA_2
g36111,0.21392570898078303,40.0,FEMA_2
g36113,1.8412919460896895,16.0,FEMA_2
g36115,0.48418613025428264,37.0,FEMA_2
g36117,-0.6712767049522098,53.0,FEMA_2
g36119,-1.9851772596560795,66.0,FEMA_2
g36121,-0.5635175465613025,52.0,FEMA_2
g36123,-0.26392364543623525,48.0,FEMA_2
g37001,0.12640102195965602,343.0,FEMA_4
g37003,-1.6356054530709587,571.0,FEMA_4
g37005,3.222101595513599,61.0,FEMA_4
g37007,1.4085396475683976,180.0,FEMA_4
g37009,1.0246524086841222,228.0,FEMA_4
g37011,3.3812270098564574,54.0,FEMA_4
g37013,1.3620306541874678,186.0,FEMA_4
g37015,1.9072829873451242,138.0,FEMA_4
g37017,2.731327611649522,84.0,FEMA_4
g37019,1.3810916398501683,183.0,FEMA_4
g37021,0.5404586640129194,280.0,FEMA_4
g37023,1.557910153183876,163.0,FEMA_4
g37025,-3.442662835309058,681.0,FEMA_4
g37027,-1.394539215504892,540.0,FEMA_4
g37029,-4.713388610133659,710.0,FEMA_4
g37031,0.8860062279609794,242.0,FEMA_4
g37033,1.6444378003172446,154.0,FEMA_4
g37035,-1.0524821309646082,498.0,FEMA_4
g37037,-1.4024630050862403,543.0,FEMA_4
g37039,2.5565119532060407,97.0,FEMA_4
g37041,3.3687268704996534,55.0,FEMA_4
g37043,1.5643218591061547,162.0,FEMA_4
g37045,-0.28747557716476035,392.0,FEMA_4
g37047,2.669375034833865,89.0,FEMA_4
g37049,0.14146643505175804,340.0,FEMA_4
g37051,-0.3379390222555583,401.0,FEMA_4
g37053,-3.070528971373359,665.0,FEMA_4
g37055,-0.40100126376455053,408.0,FEMA_4
g37057,-1.3933847274026396,539.0,FEMA_4
g37059,-2.9636944911771126,660.0,FEMA_4
g37061,2.186624760176846,121.0,FEMA_4
g37063,0.33370870850206136,309.0,FEMA_4
g37065,1.087007114834659,214.0,FEMA_4
g37067,-0.052482838506595325,364.0,FEMA_4
g37069,-1.6912571229162134,583.0,FEMA_4
g37071,-1.1206935353587906,507.0,FEMA_4
g37073,-2.931353611251789,656.0,FEMA_4
g37075,3.121059590987122,67.0,FEMA_4
g37077,-1.6386403789378678,573.0,FEMA_4
g37079,3.162564727296097,66.0,FEMA_4
g37081,-0.9979317962973002,491.0,FEMA_4
g37083,3.2597439509406576,59.0,FEMA_4
g37085,-1.4368496087854987,547.0,FEMA_4
g37087,0.8485752643662907,248.0,FEMA_4
g37089,1.2928022489615087,191.0,FEMA_4
g37091,3.174580441566466,65.0,FEMA_4
g37093,2.690251922653201,87.0,FEMA_4
g37095,2.772693599395909,83.0,FEMA_4
g37097,-3.022457297968847,663.0,FEMA_4
g37099,6.790927729123167,11.0,FEMA_4
g37101,-2.33044777005183,626.0,FEMA_4
g37103,1.5046786705801507,170.0,FEMA_4
g37105,0.973963408339755,233.0,FEMA_4
g37107,2.6303683078390976,92.0,FEMA_4
g37109,-3.033639603716777,664.0,FEMA_4
g37111,0.5977297378050781,276.0,FEMA_4
g37113,3.4344522695697,51.0,FEMA_4
g37115,1.1228386457750763,208.0,FEMA_4
g37117,0.8181184185045877,252.0,FEMA_4
g37119,-1.8699685744413532,598.0,FEMA_4
g37121,1.5324115139374193,168.0,FEMA_4
g37123,2.9071207605442293,74.0,FEMA_4
g37125,0.9481746684016608,236.0,FEMA_4
g37127,-0.6609608835659038,448.0,FEMA_4
g37129,-0.6913185107533939,451.0,FEMA_4
g37131,3.868832599760044,44.0,FEMA_4
g37133,-1.255589205864129,522.0,FEMA_4
g37135,-3.393257107409946,678.0,FEMA_4
g37137,0.9529423891612008,235.0,FEMA_4
g37139,-0.24858689757017607,385.0,FEMA_4
g37141,-0.5234888988015794,429.0,FEMA_4
g37143,-0.1841019214114929,378.0,FEMA_4
g37145,-0.7513644111535607,458.0,FEMA_4
g37147,-1.0733038205214251,499.0,FEMA_4
g37149,2.6673529102374385,90.0,FEMA_4
g37151,-1.2820378866352222,526.0,FEMA_4
g37153,2.6029661746139086,94.0,FEMA_4
g37155,17.06081584197481,1.0,FEMA_4
g37157,-0.10212856485016736,371.0,FEMA_4
g37159,0.4720329625650117,288.0,FEMA_4
g37161,1.0534067305785948,223.0,FEMA_4
g37163,1.887980082284515,141.0,FEMA_4
g37165,4.757349101928871,27.0,FEMA_4
g37167,0.3066953031254332,314.0,FEMA_4
g37169,-1.2826786454128971,528.0,FEMA_4
g37171,1.0899318342296282,212.0,FEMA_4
g37173,12.847032958649349,2.0,FEMA_4
g37175,2.805004967487336,80.0,FEMA_4
g37177,3.069603067333767,69.0,FEMA_4
g37179,-5.7417678451145235,724.0,FEMA_4
g37181,2.367113640000043,113.0,FEMA_4
g37183,-4.2506706044693265,702.0,FEMA_4
g37185,4.270482331367906,35.0,FEMA_4
g37187,2.8180917647199455,79.0,FEMA_4
g37189,0.16497675468369544,335.0,FEMA_4
g37191,0.9336988189615771,238.0,FEMA_4
g37193,0.2603623107596159,321.0,FEMA_4
g37195,1.1394764809143458,207.0,FEMA_4
g37197,-0.5348829127547933,430.0,FEMA_4
g37199,2.283196459196847,116.0,FEMA_4
g38001,0.8316172774430572,100.0,FEMA_8
g38003,-1.3452378220452403,193.0,FEMA_8
g38005,1.5264010087053173,73.0,FEMA_8
g38007,-2.0260406492595253,226.0,FEMA_8
g38009,-0.987951499962922,175.0,FEMA_8
g38011,-1.2303567238433133,184.0,FEMA_8
g38013,-0.6002894163753607,159.0,FEMA_8
g38015,-1.71057116211958,211.0,FEMA_8
g38017,-3.4932665586205083,265.0,FEMA_8
g38019,-1.4866946855602463,199.0,FEMA_8
g38021,-0.9901271809600093,176.0,FEMA_8
g38023,-4.534727389571386,284.0,FEMA_8
g38025,-2.72982776473775,246.0,FEMA_8
g38027,0.4500703877115555,114.0,FEMA_8
g38029,1.5276650145789097,72.0,FEMA_8
g38031,-2.4725619890348423,238.0,FEMA_8
g38033,-0.15525178227141928,140.0,FEMA_8
g38035,-2.5529320804994784,242.0,FEMA_8
g38037,1.7884766192008261,68.0,FEMA_8
g38039,-0.05533782710025148,136.0,FEMA_8
g38041,-0.19250766667753744,143.0,FEMA_8
g38043,-0.9447883368143908,174.0,FEMA_8
g38045,-2.291934018121613,237.0,FEMA_8
g38047,0.9742169710918798,95.0,FEMA_8
g38049,-1.1179854474329856,181.0,FEMA_8
g38051,4.723621777584903,17.0,FEMA_8
g38053,-4.092474815528661,276.0,FEMA_8
g38055,0.40960130805896294,115.0,FEMA_8
g38057,-1.734587706802988,212.0,FEMA_8
g38059,-2.0056753268217933,224.0,FEMA_8
g38061,-3.6747479954367055,266.0,FEMA_8
g38063,-0.14140791207612313,139.0,FEMA_8
g38065,-1.8572273580129863,217.0,FEMA_8
g38067,-2.147418678264109,230.0,FEMA_8
g38069,0.36972718852833836,116.0,FEMA_8
g38071,-0.6444138011262521,162.0,FEMA_8
g38073,-1.2396493526464425,186.0,FEMA_8
g38075,-4.13047792747232,278.0,FEMA_8
g38077,-3.8487695040126475,271.0,FEMA_8
g38079,3.7470530446593084,27.0,FEMA_8
g38081,-2.912793945192807,253.0,FEMA_8
g38083,2.4842047052283003,50.0,FEMA_8
g38085,3.7371504738532932,28.0,FEMA_8
g38087,-3.2196276598866995,261.0,FEMA_8
g38089,-2.2606884396191216,235.0,FEMA_8
g38091,-3.7330785239833397,268.0,FEMA_8
g38093,-1.0437118243847585,178.0,FEMA_8
g38095,-1.2153373144241668,183.0,FEMA_8
g38097,-1.3083487149150677,190.0,FEMA_8
g38099,0.05244652442756936,131.0,FEMA_8
g38101,-1.8843504191785883,219.0,FEMA_8
g38103,1.6723295374659188,70.0,FEMA_8
g38105,-5.1587186774068075,288.0,FEMA_8
g39001,0.6674735427663478,199.0,FEMA_5
g39003,0.8082536040331078,182.0,FEMA_5
g39005,0.46309855273580014,218.0,FEMA_5
g39007,1.3700014299292305,136.0,FEMA_5
g39009,-1.80798770466199,410.0,FEMA_5
g39011,-2.817206989223824,462.0,FEMA_5
g39013,0.696464852254423,195.0,FEMA_5
g39015,-0.9188530064668397,344.0,FEMA_5
g39017,-1.163527264951211,370.0,FEMA_5
g39019,-1.199941159728375,373.0,FEMA_5
g39021,-1.5144230860480825,394.0,FEMA_5
g39023,2.3384508932514576,78.0,FEMA_5
g39025,-2.958417766576116,473.0,FEMA_5
g39027,-0.18250263413426437,273.0,FEMA_5
g39029,0.03178883096829586,250.0,FEMA_5
g39031,0.08709648403151332,240.0,FEMA_5
g39033,1.2273148532164793,150.0,FEMA_5
g39035,5.630835012918695,12.0,FEMA_5
g39037,-0.524311016213596,312.0,FEMA_5
g39039,0.503311508170913,213.0,FEMA_5
g39041,-7.400862733925476,523.0,FEMA_5
g39043,1.0907539676885674,161.0,FEMA_5
g39045,-2.942796706919969,471.0,FEMA_5
g39047,1.6201972623392966,119.0,FEMA_5
g39049,0.6909048289257467,196.0,FEMA_5
g39051,-1.3895520106988415,389.0,FEMA_5
g39053,0.3002728856374379,227.0,FEMA_5
g39055,-2.53925001956106,448.0,FEMA_5
g39057,-2.7664444339460292,458.0,FEMA_5
g39059,0.8186443685356262,181.0,FEMA_5
g39061,2.981601037577332,51.0,FEMA_5
g39063,-0.4050878028864082,295.0,FEMA_5
g39065,-0.527791202009567,313.0,FEMA_5
g39067,1.3787354274504362,135.0,FEMA_5
g39069,-1.0849506291051108,362.0,FEMA_5
g39071,0.18287907585155372,234.0,FEMA_5
g39073,-0.5827702685894398,317.0,FEMA_5
g39075,7.922496485047859,4.0,FEMA_5
g39077,0.7021209053978582,192.0,FEMA_5
g39079,1.646920212041079,117.0,FEMA_5
g39081,2.505248978354497,71.0,FEMA_5
g39083,-0.1848751722016364,274.0,FEMA_5
g39085,-0.434425879696654,301.0,FEMA_5
g39087,0.7017900949150377,193.0,FEMA_5
g39089,-1.6770585112219965,402.0,FEMA_5
g39091,0.3681014813799781,226.0,FEMA_5
g39093,0.823048863086403,180.0,FEMA_5
g39095,3.311192017144964,43.0,FEMA_5
g39097,-6.051687640536358,520.0,FEMA_5
g39099,3.6327521285199587,35.0,FEMA_5
g39101,-1.4420190818207914,391.0,FEMA_5
g39103,-3.925438146337951,497.0,FEMA_5
g39105,-0.11940035133550828,265.0,FEMA_5
g39107,-2.2691942875717896,439.0,FEMA_5
g39109,-1.1050840524139636,365.0,FEMA_5
g39111,0.42189804012661547,220.0,FEMA_5
g39113,2.6278433148800366,65.0,FEMA_5
g39115,0.4137012661833009,221.0,FEMA_5
g39117,-1.744003064300426,407.0,FEMA_5
g39119,1.728388449427554,113.0,FEMA_5
g39121,-2.2959267212785366,440.0,FEMA_5
g39123,-0.5785503498280862,316.0,FEMA_5
g39125,-1.0573828978692488,358.0,FEMA_5
g39127,-0.6146083699241505,318.0,FEMA_5
g39129,-3.1622254246450163,484.0,FEMA_5
g39131,0.8475443615210896,179.0,FEMA_5
g39133,-2.074612144186549,425.0,FEMA_5
g39135,-1.6515975019275955,401.0,FEMA_5
g39137,-2.5347791497047454,446.0,FEMA_5
g39139,0.15079610552661588,236.0,FEMA_5
g39141,-2.374488967979604,442.0,FEMA_5
g39143,1.1803627317479375,154.0,FEMA_5
g39145,1.2958047591750215,146.0,FEMA_5
g39147,-0.1489726967236493,270.0,FEMA_5
g39149,-2.0088295867450894,421.0,FEMA_5
g39151,1.3052482795771492,143.0,FEMA_5
g39153,0.8025240408982638,183.0,FEMA_5
g39155,1.8572812056210368,103.0,FEMA_5
g39157,0.06500337898968156,243.0,FEMA_5
g39159,-4.30093202202086,501.0,FEMA_5
g39161,-0.46783854092229016,306.0,FEMA_5
g39163,-1.0917216692376641,363.0,FEMA_5
g39165,-5.847346939912678,515.0,FEMA_5
g39167,-0.299531736588989,285.0,FEMA_5
g39169,0.17714558596474808,235.0,FEMA_5
g39171,-0.769829540067976,335.0,FEMA_5
g39173,-2.802567701015317,461.0,FEMA_5
g39175,-0.6238425016199645,320.0,FEMA_5
g40001,4.041870269685969,29.0,FEMA_6
g40003,-2.1033366011211636,407.0,FEMA_6
g40005,0.28616585859422083,226.0,FEMA_6
g40007,-1.9600666298131426,397.0,FEMA_6
g40009,-3.2197135899764557,457.0,FEMA_6
g40011,-0.26345021132642393,277.0,FEMA_6
g40013,1.2241913037624288,143.0,FEMA_6
g40015,2.03430668229507,86.0,FEMA_6
g40017,-2.9314219665599426,446.0,FEMA_6
g40019,1.3690895230173412,134.0,FEMA_6
g40021,2.6846986943378868,63.0,FEMA_6
g40023,3.1161042561570165,48.0,FEMA_6
g40025,1.2607798185547407,139.0,FEMA_6
g40027,-1.8315425107889696,392.0,FEMA_6
g40029,2.439632941906248,70.0,FEMA_6
g40031,-0.4335535938102112,294.0,FEMA_6
g40033,1.913140136190203,95.0,FEMA_6
g40035,1.82565768067664,102.0,FEMA_6
g40037,-1.2345615727052555,361.0,FEMA_6
g40039,0.4612398238161951,208.0,FEMA_6
g40041,2.63476002187514,65.0,FEMA_6
g40043,-2.2383586291769673,413.0,FEMA_6
g40045,-1.7120507164900602,387.0,FEMA_6
g40047,1.0408116889226184,159.0,FEMA_6
g40049,1.0729843038486644,156.0,FEMA_6
g40051,-1.2515636033041662,363.0,FEMA_6
g40053,-0.5524115769991045,312.0,FEMA_6
g40055,0.323164007685406,218.0,FEMA_6
g40057,4.5407433384708895,21.0,FEMA_6
g40059,-0.19743450243234317,273.0,FEMA_6
g40061,0.5554106726215409,201.0,FEMA_6
g40063,0.9158283015026524,174.0,FEMA_6
g40065,1.4040547878173766,132.0,FEMA_6
g40067,3.3926848975253465,39.0,FEMA_6
g40069,1.0357619579290278,160.0,FEMA_6
g40071,1.9133164379498933,94.0,FEMA_6
g40073,-2.5026270897177154,428.0,FEMA_6
g40075,2.0595851221791945,83.0,FEMA_6
g40077,0.9138816531307765,175.0,FEMA_6
g40079,1.6085429963521025,120.0,FEMA_6
g40081,-0.3805495988250087,289.0,FEMA_6
g40083,-2.606664082131495,434.0,FEMA_6
g40085,0.5402481234221164,203.0,FEMA_6
g40087,-2.353335373646972,419.0,FEMA_6
g40089,3.474390832172156,37.0,FEMA_6
g40091,2.6813698551443297,64.0,FEMA_6
g40093,-1.5219087513465168,381.0,FEMA_6
g40095,0.37351843284221,217.0,FEMA_6
g40097,0.02547959485745621,257.0,FEMA_6
g40099,1.1137341047498375,152.0,FEMA_6
g40101,2.150052288967125,78.0,FEMA_6
g40103,0.3867460981444245,216.0,FEMA_6
g40105,1.2413633622454858,140.0,FEMA_6
g40107,2.9664121120135283,52.0,FEMA_6
g40109,0.44070754362641074,212.0,FEMA_6
g40111,1.8497735794084358,100.0,FEMA_6
g40113,-0.6576329365421174,319.0,FEMA_6
g40115,4.0994929120786745,27.0,FEMA_6
g40117,-0.08783806823503504,269.0,FEMA_6
g40119,-0.5500238173140357,311.0,FEMA_6
g40121,0.8348361954526543,180.0,FEMA_6
g40123,1.4937674311337252,129.0,FEMA_6
g40125,1.4400377429217293,130.0,FEMA_6
g40127,3.9965443118394974,32.0,FEMA_6
g40129,-3.4030793314751198,465.0,FEMA_6
g40131,-2.042325869271877,404.0,FEMA_6
g40133,2.785674591886136,59.0,FEMA_6
g40135,1.7972984589599357,103.0,FEMA_6
g40137,0.509407717294525,205.0,FEMA_6
g40139,-2.1859080266051505,410.0,FEMA_6
g40141,1.9649062178633625,93.0,FEMA_6
g40143,-0.01854124659292833,265.0,FEMA_6
g40145,-1.995428956413851,398.0,FEMA_6
g40147,0.7003050193657654,191.0,FEMA_6
g40149,-0.7778993671612973,333.0,FEMA_6
g40151,0.5490110655725401,202.0,FEMA_6
g40153,-3.0122364041915426,451.0,FEMA_6
g41001,1.473752724728658,43.0,FEMA_10
g41003,-1.6296537150977546,92.0,FEMA_10
g41005,-3.2360324397715114,103.0,FEMA_10
g41007,2.0474943716415295,28.0,FEMA_10
g41009,-1.145349183099698,82.0,FEMA_10
g41011,3.238279075919997,11.0,FEMA_10
g41013,1.6120801213119302,39.0,FEMA_10
g41015,3.209608121695013,13.0,FEMA_10
g41017,-1.4764066667562208,87.0,FEMA_10
g41019,3.341675213611674,9.0,FEMA_10
g41021,-1.9828390849984272,97.0,FEMA_10
g41023,1.9476917113212433,31.0,FEMA_10
g41025,1.4106969238203786,44.0,FEMA_10
g41027,-1.4173977228437857,85.0,FEMA_10
g41029,2.905620302280929,15.0,FEMA_10
g41031,2.5505434229771935,24.0,FEMA_10
g41033,4.247788780351736,3.0,FEMA_10
g41035,2.5725763403758517,22.0,FEMA_10
g41037,0.6158500550051956,54.0,FEMA_10
g41039,2.213073156783348,26.0,FEMA_10
g41041,1.7691892079555482,35.0,FEMA_10
g41043,1.6070675586431964,40.0,FEMA_10
g41045,4.209591433148194,4.0,FEMA_10
g41047,3.215612030101456,12.0,FEMA_10
g41049,1.7265141386651388,37.0,FEMA_10
g41051,-1.881307558690287,95.0,FEMA_10
g41053,0.43266150702196904,56.0,FEMA_10
g41055,2.6585423761367784,17.0,FEMA_10
g41057,0.23827965800107426,60.0,FEMA_10
g41059,2.5996488204457924,20.0,FEMA_10
g41061,2.2767153010687964,25.0,FEMA_10
g41063,2.6005006570799236,19.0,FEMA_10
g41065,3.541899544850562,6.0,FEMA_10
g41067,-4.073191175384769,108.0,FEMA_10
g41069,0.40961514190313797,57.0,FEMA_10
g41071,0.1530452819790668,61.0,FEMA_10
g42001,-1.299098606756787,198.0,FEMA_3
g42003,-1.7744181329191742,217.0,FEMA_3
g42005,-1.014916383418862,191.0,FEMA_3
g42007,-1.2166258399755852,197.0,FEMA_3
g42009,-0.7250831235261386,175.0,FEMA_3
g42011,1.2539569447399153,77.0,FEMA_3
g42013,-0.5480757408655126,168.0,FEMA_3
g42015,-0.6038629341139309,170.0,FEMA_3
g42017,-3.77941071524901,263.0,FEMA_3
g42019,-3.430876871948338,255.0,FEMA_3
g42021,-0.005632108938209257,136.0,FEMA_3
g42023,1.9807834748710056,53.0,FEMA_3
g42025,-0.017337168429866753,139.0,FEMA_3
g42027,-3.168339560827304,247.0,FEMA_3
g42029,-4.221805837749254,273.0,FEMA_3
g42031,-0.3440401014489135,153.0,FEMA_3
g42033,0.7497557279783502,94.0,FEMA_3
g42035,-0.033971539570692766,141.0,FEMA_3
g42037,-1.422135483567978,204.0,FEMA_3
g42039,0.02927377792100011,132.0,FEMA_3
g42041,-3.290187819734338,250.0,FEMA_3
g42043,-0.7426746019824257,179.0,FEMA_3
g42045,-1.851469602828336,221.0,FEMA_3
g42047,-0.7424013859326206,178.0,FEMA_3
g42049,-0.6448443575460712,172.0,FEMA_3
g42051,0.9862557835875924,87.0,FEMA_3
g42053,11.67209969540625,1.0,FEMA_3
g42055,-1.6132040475903704,214.0,FEMA_3
g42057,-1.9029131207396466,222.0,FEMA_3
g42059,0.1016725754154652,125.0,FEMA_3
g42061,0.36749161505754113,109.0,FEMA_3
g42063,-1.4855111810272965,208.0,FEMA_3
g42065,-0.35949930635145316,154.0,FEMA_3
g42067,-0.4597138367457765,160.0,FEMA_3
g42069,0.08957211737812132,127.0,FEMA_3
g42071,-0.8042617249090609,184.0,FEMA_3
g42073,-0.34307067533339786,152.0,FEMA_3
g42075,0.11804471781770587,124.0,FEMA_3
g42077,1.8155020262133705,61.0,FEMA_3
g42079,0.639566149232339,95.0,FEMA_3
g42081,-1.4606375808854652,207.0,FEMA_3
g42083,0.8665618586657242,91.0,FEMA_3
g42085,0.1985759878381539,117.0,FEMA_3
g42087,1.1025190840587902,83.0,FEMA_3
g42089,1.8403866148013894,59.0,FEMA_3
g42091,-3.698953362561965,260.0,FEMA_3
g42093,0.18664324290754783,120.0,FEMA_3
g42095,-0.7344232274999722,177.0,FEMA_3
g42097,0.3715153287369179,108.0,FEMA_3
g42099,-2.84188050843197,243.0,FEMA_3
g42101,5.78623167392929,8.0,FEMA_3
g42103,1.8639018102175011,57.0,FEMA_3
g42105,1.2129939752496708,78.0,FEMA_3
g42107,0.32353354388037153,112.0,FEMA_3
g42109,-1.4359329124984717,206.0,FEMA_3
g42111,0.5314926070321467,100.0,FEMA_3
g42113,5.46901350038757,10.0,FEMA_3
g42115,-0.42493744050586574,159.0,FEMA_3
g42117,-1.183713801562702,195.0,FEMA_3
g42119,0.56848280235885,98.0,FEMA_3
g42121,-0.0005620884860672581,135.0,FEMA_3
g42123,0.05092348804605326,131.0,FEMA_3
g42125,-1.8217221718791132,220.0,FEMA_3
g42127,2.847974611834651,33.0,FEMA_3
g42129,-2.0026402079145624,228.0,FEMA_3
g42131,-1.0128567050716133,190.0,FEMA_3
g42133,-2.2204226700139733,232.0,FEMA_3
g44001,1.6630694459507722,18.0,FEMA_1
g44003,0.4894484526956398,26.0,FEMA_1
g44005,-1.56785487159362,52.0,FEMA_1
g44007,5.183680617793243,4.0,FEMA_1
g44009,-1.039863332603114,47.0,FEMA_1
g45001,-0.24477914880550533,384.0,FEMA_4
g45003,-1.3592560080834037,536.0,FEMA_4
g45005,3.015459492031312,71.0,FEMA_4
g45007,-1.5002095702180662,556.0,FEMA_4
g45009,1.059680874499643,221.0,FEMA_4
g45011,0.13329860004244043,342.0,FEMA_4
g45013,0.6746572816905382,265.0,FEMA_4
g45015,-3.146433356435865,671.0,FEMA_4
g45017,-1.5900915703817273,566.0,FEMA_4
g45019,-1.5282992775930517,559.0,FEMA_4
g45021,-0.7839141076735805,464.0,FEMA_4
g45023,-0.9738123292963132,488.0,FEMA_4
g45025,-0.3102684580809959,397.0,FEMA_4
g45027,1.5473912782991543,165.0,FEMA_4
